person name ID	corporate indicator	index order	name entry element	name scope notes	name second element	name third element	natural order	name query indicator	standardised entry element	standardised second element
3413	FALSE		Hugh		de Waltervilla			FALSE	hugh	de waltervilla
3414	FALSE		Rainer			chamberlain		FALSE	rainer	
3415	FALSE		Wulward		of Wangford			FALSE	wulward	of wangford
3416	FALSE		Ednod			monk of Bury		FALSE	ednod	
3417	FALSE		Maurice			dapifer of Bury St Edmunds		FALSE	maurice	
3418	FALSE		Peter		son of John			FALSE	peter	son of john
3419	FALSE		William		de Plaisseio			FALSE	william	de plaisseio
3420	FALSE		Walter		son of Fulk			FALSE	walter	son of fulk
3421	FALSE		Robert		Port			FALSE	robert	port
3422	FALSE		Robert		son of Suhard			FALSE	robert	son of suhard
3423	FALSE		Hugh		de Bethevilla			FALSE	hugh	de bethevilla
3424	FALSE		Morel			witness at Caen		FALSE	morel	
3425	FALSE		William		Revel			FALSE	william	revel
3426	FALSE		Vitalis		of Savigny	hermit		FALSE	vitalis	of savigny
3427	FALSE		John			related to King Henry I		FALSE	john	
3428	FALSE		William		de Escoeis			FALSE	william	de escoeis
3429	FALSE		William		de Audrieu			FALSE	william	de audrieu
3430	FALSE		Godfrey		de Tilli			FALSE	godfrey	de tilli
3431	FALSE		Ralph		de Tilli			FALSE	ralph	de tilli
3432	FALSE		Eudo			"abbot of St Stephen's, Caen"		FALSE	eudo	
3433	FALSE		Robert		Bertram			FALSE	robert	bertram
3434	FALSE		Robert		son of Roger			FALSE	robert	son of roger
3435	FALSE		Erneis					FALSE	erneis	
3436	FALSE		Ralph		Tayson			FALSE	ralph	tayson
3437	FALSE		William		de Bruis			FALSE	william	de bruis
3438	FALSE		Simon		son of Geoffrey	de Bosvilla		FALSE	simon	son of geoffrey
3439	FALSE		Geoffrey		de Bosvilla			FALSE	geoffrey	de bosvilla
3440	FALSE		Geoffrey			archdeacon of Bayeux		FALSE	geoffrey	
3441	FALSE		Robert		son of Bernard			FALSE	robert	son of bernard
3442	FALSE		Robert		de Agnis			FALSE	robert	de agnis
3443	FALSE		Ralph		de Grainville			FALSE	ralph	de grainville
3444	TRUE		Calke		Priory			FALSE	calke	priory
3445	TRUE		Cambridge		Borough			FALSE	cambridge	borough
3446	FALSE		William		son of Ralph			FALSE	william	son of ralph
3447	FALSE		Geoffrey		Talbot	elder temp. Henry I		FALSE	geoffrey	talbot
3448	FALSE		Eadmer		of Canterbury			FALSE	eadmer	of canterbury
3449	FALSE		Alexander			king of Scotland		FALSE	alexander	
3450	FALSE		Hugh II			"abbot of St Augustine's, Canterbury"		FALSE	hugh ii	
3451	FALSE		Robert		of Essex			FALSE	robert	of essex
3452	TRUE		Canterbury			Harbledown Hospital		FALSE	canterbury	
3453	FALSE		Hugh I			"abbot of St Augustine's, Canterbury"		FALSE	hugh i	
3454	FALSE		Wibert			landholder in Thanet		FALSE	wibert	
3455	FALSE		Ralph		Goiz			FALSE	ralph	goiz
3456	FALSE		Hamo		son of Vitalis			FALSE	hamo	son of vitalis
3457	FALSE		Chancellor		of William	"son of Henry I,  unnamed"		FALSE	chancellor	of william
3458	FALSE		Hugh I or II		could be either	"abbot of St Augustine's, Canterbury"		FALSE	hugh i or ii	could be either
3459	FALSE		Richard		nephew of Roger			FALSE	richard	nephew of roger
3460	FALSE		Baldwin		nephew of Roger			FALSE	baldwin	nephew of roger
3461	FALSE		William		of Thanet			FALSE	william	of thanet
3462	FALSE		Fulbert		of Dover			FALSE	fulbert	of dover
3463	FALSE		Absalom		of Sandwich			FALSE	absalom	of sandwich
3464	FALSE		Helewisa			archdeacon of Canterbury		FALSE	helewisa	
3465	TRUE		Carlisle		Cathedral			FALSE	carlisle	cathedral
3466	FALSE		Walter			priest in Cumberland		FALSE	walter	
3467	FALSE		Roger		Picot	sheriff of Northumberland		FALSE	roger	picot
3469	FALSE		Hamo			Balistarius		FALSE	hamo	
3470	FALSE		Arnewyn			reeve		FALSE	arnewyn	
3471	FALSE		Thomas			chaplain		FALSE	thomas	
3472	TRUE		Carmarthen		Priory			FALSE	carmarthen	priory
3473	FALSE		Bledericus ?Bleuddydd		Latemani			FALSE	bledericus ?bleuddydd	latemani
3474	FALSE		Henry			witness for Carmarthen		FALSE	henry	
3475	TRUE		Castleacre		Priory			FALSE	castleacre	priory
3477	FALSE		W.			"count, unrecognizable"		FALSE	w.	
3478	FALSE		R.			"chancellor, unrecognizable, temp. Henry I"		FALSE	r.	
3479	FALSE		Sefara			peasant in Castleacre		FALSE	sefara	
3480	FALSE		Ringulfus			peasant in Castleacre		FALSE	ringulfus	
3481	FALSE		Wulmar			cementarius		FALSE	wulmar	
3482	FALSE		Wimer			dapifer of William I de Warenne		FALSE	wimer	
3483	FALSE		Roger		son of ?			FALSE	roger	son of ?
3484	FALSE		Hugh		de Wana'			FALSE	hugh	de wana'
3485	FALSE		Ralph		de Wana'			FALSE	ralph	de wana'
3486	FALSE		Peter		de Crenewis			FALSE	peter	de crenewis
3487	FALSE		Rainer		de Grancurt			FALSE	rainer	de grancurt
3488	FALSE		Hugh			man of Rainer de Grancurt		FALSE	hugh	
3489	FALSE		Lambert		de Roseto			FALSE	lambert	de roseto
3490	FALSE		William			priest of Rudham		FALSE	william	
3491	FALSE		Walchelin		son of William			FALSE	walchelin	son of william
3492	FALSE		Hugh		de Bruneham			FALSE	hugh	de bruneham
3493	FALSE		Wibert		of Acre			FALSE	wibert	of acre
3494	FALSE		Osmund			dispenser		FALSE	osmund	
3495	FALSE		William		Branca			FALSE	william	branca
3496	FALSE		Robert			bishop of Lincoln/Chester - unclear which		FALSE	robert	
3497	FALSE		William		Meschin			FALSE	william	meschin
3498	FALSE		William		Peverel	unclear which is meant		FALSE	william	peverel
3499	FALSE		Ranulf			"vicomte of Bayeux, temp. Henry I"		FALSE	ranulf	
3500	TRUE		Charleval		Priory			FALSE	charleval	priory
3501	TRUE		"Charroux,"		St Saviour			FALSE	"charroux,"	saint saviour
3502	FALSE		Drogo					FALSE	drogo	
3503	TRUE		"Chartres,"		le Grand Beaulieu			FALSE	"chartres,"	le grand beaulieu
3504	FALSE		Richard		fitz count			FALSE	richard	fitz count
3505	TRUE		Chartres		Saint-Pere			FALSE	chartres	saint-pere
3506	FALSE		Wiger		de Saint-Mere-Eglise			FALSE	wiger	de saint-mere-eglise
3507	FALSE		William		de Pirou			FALSE	william	de pirou
3510	TRUE		Conches		abbey			FALSE	conches	abbey
3511	FALSE		Hugh			abbot of Chertsey		FALSE	hugh	
3512	FALSE		William			abbot of Chertsey		FALSE	william	
3513	FALSE		Henry			brother of the earl of Chester		FALSE	henry	
3514	FALSE		Gilbert		Chaylot			FALSE	gilbert	chaylot
3515	FALSE		Serlo			abbot of Cirencester		FALSE	serlo	
3516	FALSE		Balki		the Dane			FALSE	balki	the dane
3517	FALSE		William		son of Warin	sheriff		FALSE	william	son of warin
3518	FALSE		William		son of John			FALSE	william	son of john
3519	TRUE		Citeaux		Abbey			FALSE	citeaux	abbey
3520	TRUE		Clairvaux		Abbey			FALSE	clairvaux	abbey
3521	FALSE		Pons			abbot of Cluny		FALSE	pons	
3522	FALSE		Odo		de Bonai			FALSE	odo	de bonai
3523	FALSE		Alfred		of Totnes			FALSE	alfred	of totnes
3524	FALSE		Joel		of Totnes			FALSE	joel	of totnes
3525	FALSE		Henry		de Soratona			FALSE	henry	de soratona
3526	FALSE		Hugh			"abbot of St John's, Colchester"		FALSE	hugh	
3527	FALSE		Rohaise		wife of Eudo			FALSE	rohaise	wife of eudo
3528	FALSE		Ranulf		of Mundon			FALSE	ranulf	of mundon
3529	FALSE		Alwin		sokeman			FALSE	alwin	sokeman
3530	FALSE		Ralph		Broc			FALSE	ralph	broc
3531	FALSE		Alveva		widow			FALSE	alveva	widow
3532	FALSE		Ralph			pincerna		FALSE	ralph	
3533	FALSE		Hamelin		of Colchester			FALSE	hamelin	of colchester
3534	FALSE		Robert		de Caron			FALSE	robert	de caron
3535	FALSE		Anschitil		de Ros			FALSE	anschitil	de ros
3536	FALSE		Walcer			"donor to St John's, Colchester"		FALSE	walcer	
3537	FALSE		Fulk			dapifer		FALSE	fulk	
3538	FALSE		William		son of Consta-	ntine		FALSE	william	son of consta-
3539	FALSE		Pirot			"donor to St John's, Colchester"		FALSE	pirot	
3540	FALSE		Ralph		de Norum			FALSE	ralph	de norum
3541	FALSE		Humfrey		son of Humfrey			FALSE	humfrey	son of humfrey
3542	FALSE		Ralph		of Dunmow			FALSE	ralph	of dunmow
3544	FALSE		Ralph		de Amblia			FALSE	ralph	de amblia
3545	FALSE		Robert		de Duouerend			FALSE	robert	de duouerend
3546	FALSE		Esmelinus		d'Argentan			FALSE	esmelinus	dargentan
3547	FALSE		Amfridus			chaplain of Eudo dapifer		FALSE	amfridus	
3548	FALSE		Gilbert			"abbot of St John's, Colchester"		FALSE	gilbert	
3549	FALSE		Osmund			"prior of St John's, Colchester"		FALSE	osmund	
3550	FALSE		Gunduinus			monk of Bec		FALSE	gunduinus	
3551	FALSE		Wulward		Simeon	"monk of St John's, Colchester"		FALSE	wulward	simeon
3552	FALSE		Thurstan		Wiscard			FALSE	thurstan	wiscard
3553	FALSE		Roger		de Viliers			FALSE	roger	de viliers
3554	FALSE		Hamo		de Viliers			FALSE	hamo	de viliers
3555	FALSE		Ralph		Damblie	of Elmesete		FALSE	ralph	damblie
3556	FALSE		William		de Curtune			FALSE	william	de curtune
3557	FALSE		Athelais		de Lahaia			FALSE	athelais	de lahaia
3558	FALSE		Ranulf		de Lahaia			FALSE	ranulf	de lahaia
3559	FALSE		Hugh		de Lahaia			FALSE	hugh	de lahaia
3560	FALSE		William		de Boun			FALSE	william	de boun
3561	FALSE		Richard		son of Henry I			FALSE	richard	son of henry i
3562	FALSE		Nigel		of Calne	chaplain of the king		FALSE	nigel	of calne
3563	FALSE		Richard		de Capella	bishop of Hereford		FALSE	richard	de capella
3564	FALSE		Matilda			"daughter of Fulk, count of Anjou"		FALSE	matilda	
3565	FALSE		Alfred			minister in Essex		FALSE	alfred	
3566	FALSE		Ansgar			staller		FALSE	ansgar	
3567	FALSE		William		son of Turgis			FALSE	william	son of turgis
3568	FALSE		Robert		of Ardleigh			FALSE	robert	of ardleigh
3570	FALSE		Roger		neph. of Hubert	minister in London		FALSE	roger	neph. of hubert
3571	FALSE		Simon		son of Per	[sic]		FALSE	simon	son of per
3572	FALSE		Roger		de Sumeri			FALSE	roger	de sumeri
3573	FALSE		Rualon			sheriff of Kent		FALSE	rualon	
3574	FALSE		Bristerd			townsman of Canterbury		FALSE	bristerd	
3575	FALSE		Lunna		wife of Bristerd			FALSE	lunna	wife of bristerd
3576	FALSE		Edmund		son of Bristerd			FALSE	edmund	son of bristerd
3577	FALSE		Humfrey		de Ansgerville			FALSE	humfrey	de ansgerville
3578	FALSE		Richard			archdeacon of Gloucester		FALSE	richard	
3579	FALSE		Geoffrey			abbot of Crowland		FALSE	geoffrey	
3580	TRUE		"Darley,"		Church of			FALSE	"darley,"	church of
3581	FALSE		Godfrey			archdeacon of Derby		FALSE	godfrey	
3582	TRUE		Dover		Priory			FALSE	dover	priory
3583	TRUE		Dunstable		Priory			FALSE	dunstable	priory
3584	FALSE		Ulfget					FALSE	ulfget	
3585	FALSE		Robert		de Stuteville			FALSE	robert	de stuteville
3586	FALSE		Norman			donor to Durham		FALSE	norman	
3587	FALSE		R.			unidentified despoiler of Durham		FALSE	r.	
3588	FALSE		Robert		Fossard			FALSE	robert	fossard
3589	FALSE		Richard		de Bonneville			FALSE	richard	de bonneville
3590	FALSE		Roger		de Conyers			FALSE	roger	de conyers
3591	FALSE		Herbrandus					FALSE	herbrandus	
3592	FALSE		Copsi			donor to Durham		FALSE	copsi	
3593	FALSE		Walter			crossbowman of York		FALSE	walter	
3594	FALSE		Aluric		of Corbridge	sheriff of Northumberland		FALSE	aluric	of corbridge
3595	FALSE		[…]		de Lusor'	temp Henry I		FALSE	[…]	de lusor'
3596	FALSE		William			almoner of Henry I		FALSE	william	
3597	FALSE		Ralph		de Aincourt			FALSE	ralph	de aincourt
3598	FALSE		Robert		de Muschamp			FALSE	robert	de muschamp
3599	FALSE		Geoffrey			dean of Waltham		FALSE	geoffrey	
3600	FALSE		Aldwin			chamberlain to Queen Matilda		FALSE	aldwin	
3601	FALSE		Bruning			canon of Waltham		FALSE	bruning	
3602	FALSE		Adam			canon of Waltham		FALSE	adam	
3603	FALSE		Anschitil		de Bulmer	sheriff of Yorkshire		FALSE	anschitil	de bulmer
3604	FALSE		Odard		of Bamburgh	sheriff of Northumberland		FALSE	odard	of bamburgh
3605	FALSE		Robert		de Heriz	sheriff of Nottingham		FALSE	robert	de heriz
3606	FALSE		Algar			prior of Durham		FALSE	algar	
3607	FALSE		Bishop of Durham		vacancy in see	temp Henry I		FALSE	bishop of durham	vacancy in see
3608	FALSE		Clibertus			tenant of Durham lands		FALSE	clibertus	
3609	FALSE		William		son of Od'			FALSE	william	son of od'
3610	FALSE		Dolfin			tenant of Durham lands		FALSE	dolfin	
3611	FALSE		Unspac			tenant of Durham lands		FALSE	unspac	
3612	FALSE		Geoffrey		Escolland			FALSE	geoffrey	escolland
3613	FALSE		Richard		nephew	of Flambard		FALSE	richard	nephew
3614	FALSE		William		son of Aluric	of Corbridge		FALSE	william	son of aluric
3615	FALSE		Richard		son of Aluric	of Corbridge		FALSE	richard	son of aluric
3616	TRUE		Elstow		Abbey			FALSE	elstow	abbey
3617	FALSE		Judith			countess		FALSE	judith	
3618	FALSE		Richard		de Langecota			FALSE	richard	de langecota
3619	FALSE		Ralph		de Langecota			FALSE	ralph	de langecota
3620	FALSE		Nigel		of Stafford			FALSE	nigel	of stafford
3621	FALSE		Nicholas		Basset			FALSE	nicholas	basset
3622	FALSE		Ieva		Basset	wife of Richard		FALSE	ieva	basset
3623	FALSE		Ivo		Friday			FALSE	ivo	friday
3624	FALSE		William			medic		FALSE	william	
3625	FALSE		John		son of John			FALSE	john	son of john
3626	FALSE		Elwin		son of Gedegos			FALSE	elwin	son of gedegos
3627	FALSE		Richard			abbot of Ely		FALSE	richard	
3628	FALSE		David			chaplain		FALSE	david	
3629	FALSE		Harding		son of Alnoth			FALSE	harding	son of alnoth
3631	FALSE		Picot		de Batuent			FALSE	picot	de batuent
3632	FALSE		Paschal II			pope		FALSE	paschal ii	
3633	TRUE		Chatteris		Abbey			FALSE	chatteris	abbey
3634	FALSE		William			archdeacon of Ely		FALSE	william	
3635	TRUE		Envermeu		Priory			FALSE	envermeu	priory
3636	FALSE		Rayner		d'Envermeu			FALSE	rayner	denvermeu
3637	FALSE		Baldwin		brother of	Gilbert		FALSE	baldwin	brother of
3638	FALSE		Eamerius		d'Envermeu			FALSE	eamerius	denvermeu
3639	FALSE		Robert			vicomte of Arques		FALSE	robert	
3640	FALSE		Ralph		de Ancuria			FALSE	ralph	de ancuria
3641	FALSE		Walter		de Ancuria			FALSE	walter	de ancuria
3642	FALSE		Reginald			marshal		FALSE	reginald	
3643	FALSE		Turold		Gernetarius			FALSE	turold	gernetarius
3644	FALSE		Geoffrey		d'Envermeu			FALSE	geoffrey	denvermeu
3645	FALSE		William		d'Envermeu			FALSE	william	denvermeu
3646	FALSE		Odard		son of Odard			FALSE	odard	son of odard
3647	FALSE		Ernald		le Rus			FALSE	ernald	le rus
3648	FALSE		John		son of Stephen			FALSE	john	son of stephen
3649	TRUE		"Eu,"		St Martin's			FALSE	"eu,"	saint martin's
3650	FALSE		Walo		de Hairencurt			FALSE	walo	de hairencurt
3651	FALSE		Hugh		de Hainsevilla			FALSE	hugh	de hainsevilla
3652	FALSE		Bartholomew		de Loure			FALSE	bartholomew	de loure
3653	FALSE		Droard		de Maisnillo			FALSE	droard	de maisnillo
3654	FALSE		Anscherius		Rufus	de Hanesiis		FALSE	anscherius	rufus
3655	FALSE		Guy		de Basinvalle			FALSE	guy	de basinvalle
3656	FALSE		William		de Crevis			FALSE	william	de crevis
3657	FALSE		Ingerannus		of Hastings			FALSE	ingerannus	of hastings
3658	FALSE		Geoffrey			forester		FALSE	geoffrey	
3659	FALSE		Adam					FALSE	adam	
3660	FALSE		Forne		son of Sigulf			FALSE	forne	son of sigulf
3661	FALSE		Roger		de Clere			FALSE	roger	de clere
3662	FALSE		Ingenulf		de Furneaux			FALSE	ingenulf	de furneaux
3663	FALSE		Roger		de Furneaux			FALSE	roger	de furneaux
3664	FALSE		Roger		de Mowbray			FALSE	roger	de mowbray
3665	FALSE		Robert		de Lisle			FALSE	robert	de lisle
3666	FALSE		Richard		de Herescort			FALSE	richard	de herescort
3667	FALSE		Emma		de Herescort			FALSE	emma	de herescort
3668	FALSE		Gilbert		stepson	of Richard de Herescort		FALSE	gilbert	stepson
3669	TRUE		"Saint-Laumer, Blois"					FALSE	"saint-laumer, blois"	
3670	FALSE		Warin			abbot of Saint-Evroult		FALSE	warin	
3671	FALSE		Peter			"abbot of Saint-Laumer, Blois"		FALSE	peter	
3672	FALSE		William		Brown	chaplain of Henry I		FALSE	william	brown
3673	FALSE		Peter		Brown			FALSE	peter	brown
3674	FALSE		Ranulf			chaplain of Henry I		FALSE	ranulf	
3675	FALSE		William		of Ely			FALSE	william	of ely
3676	FALSE		Geoffrey			"abbot of Hyde, Winchester"		FALSE	geoffrey	
3677	FALSE		Osbert			abbot of Tavistock		FALSE	osbert	
3678	FALSE		Thurstan			abbot of Sherborne		FALSE	thurstan	
3679	FALSE		William			abbot of Cerne		FALSE	william	
3680	FALSE		William		de Piron	dapifer		FALSE	william	de piron
3681	FALSE		Johel		of Barnstaple			FALSE	johel	of barnstaple
3682	FALSE		Guy		of Totnes			FALSE	guy	of totnes
3683	FALSE		Jocelin		de Pomeroy			FALSE	jocelin	de pomeroy
3684	FALSE		Reginald		de Vautort			FALSE	reginald	de vautort
3686	FALSE		Herbert		de Aunay			FALSE	herbert	de aunay
3687	FALSE		Harold		of Exeter			FALSE	harold	of exeter
3689	FALSE		Bishop of Exeter		unidentified	temp. Henry I		FALSE	bishop of exeter	unidentified
3690	FALSE		Algar		Paiardus			FALSE	algar	paiardus
3691	FALSE		Robert			chamberlain		FALSE	robert	
3692	FALSE		Hubert			prior of Eye		FALSE	hubert	
3693	FALSE		Robert			monk of Eye		FALSE	robert	
3694	FALSE		Beatrice		d'Arques			FALSE	beatrice	darques
3695	FALSE		Isaac			monk of Eye		FALSE	isaac	
3696	FALSE		Osbert		de Cuntevilla			FALSE	osbert	de cuntevilla
3697	FALSE		Benedict			chaplain		FALSE	benedict	
3698	FALSE		Hubert		Walter			FALSE	hubert	walter
3699	FALSE		Hugh		de Avilers			FALSE	hugh	de avilers
3700	FALSE		Alwin			priest		FALSE	alwin	
3701	FALSE		William		Bule			FALSE	william	bule
3702	FALSE		Peter					FALSE	peter	
3703	FALSE		Humfrey		de Pleiford			FALSE	humfrey	de pleiford
3704	FALSE		Alfric		de Fen			FALSE	alfric	de fen
3705	FALSE		William		de Briseword			FALSE	william	de briseword
3706	FALSE		Wulmar		of Yaxley			FALSE	wulmar	of yaxley
3707	FALSE		Humfrey		de Mercato			FALSE	humfrey	de mercato
3708	FALSE		Rocelin		of Huntingfield			FALSE	rocelin	of huntingfield
3709	FALSE		Osward			peasant in Stanton St John		FALSE	osward	
3710	FALSE		Gooze			peasant in Stanton St John		FALSE	gooze	
3711	FALSE		Bernard			peasant in Stanton St John		FALSE	bernard	
3712	FALSE		Herman			chaplain of Queen Adeliza		FALSE	herman	
3713	FALSE		Serlo		of Arundel	master		FALSE	serlo	of arundel
3714	FALSE		Walter		Giffard	younger		FALSE	walter	giffard
3715	FALSE		Peverel		de Belloc			FALSE	peverel	de belloc
3716	FALSE		Abbot of Eynsham		unidentified	temp. Henry I		FALSE	abbot of eynsham	unidentified
3717	FALSE		Richard		de Grey			FALSE	richard	de grey
3718	FALSE		Gilbert		Basset			FALSE	gilbert	basset
3719	FALSE		Robert		son of	Walchelin		FALSE	robert	son of
3720	FALSE		Geoffrey		of Cropredy			FALSE	geoffrey	of cropredy
3721	FALSE		Richard		of Newark			FALSE	richard	of newark
3722	FALSE		Harding		of Oxford			FALSE	harding	of oxford
3723	FALSE		Gilbert		de Dameri			FALSE	gilbert	de dameri
3724	FALSE		William		son of Bernard			FALSE	william	son of bernard
3725	FALSE		Earl of Warwick		unidentified	temp Henry I		FALSE	earl of warwick	unidentified
3726	TRUE		Falaise		Hospital			FALSE	falaise	hospital
3727	FALSE		G.		son of Paganellus			FALSE	g.	son of paganellus
3728	FALSE		R.		de Courcy	unclear which is meant		FALSE	r.	de courcy
3729	FALSE		William		de Braose			FALSE	william	de braose
3730	FALSE		Roger			monk of Fecamp		FALSE	roger	
3731	FALSE		Robert			monk of Fecamp		FALSE	robert	
3732	FALSE		Hugh			monk of Fecamp		FALSE	hugh	
3733	FALSE		Ulric			monk of Fecamp		FALSE	ulric	
3734	FALSE		John		de Sees			FALSE	john	de sees
3735	FALSE		Helgot			archdeacon		FALSE	helgot	
3736	FALSE		Richard		de Bayeux	champion of Henry I		FALSE	richard	de bayeux
3737	FALSE		Theobald		de Wimone			FALSE	theobald	de wimone
3738	FALSE		Johel		de Wimone			FALSE	johel	de wimone
3739	FALSE		William		son of Hoel			FALSE	william	son of hoel
3740	FALSE		Ingelrann			seneschal of Fecamp		FALSE	ingelrann	
3741	FALSE		Geoffrey		son of Odinus			FALSE	geoffrey	son of odinus
3742	FALSE		Ralph		Aforcillum			FALSE	ralph	aforcillum
3743	FALSE		Robert		Grislou			FALSE	robert	grislou
3744	FALSE		Robert		son of Wimund			FALSE	robert	son of wimund
3745	FALSE		Simon		de Certavilla			FALSE	simon	de certavilla
3746	FALSE		Gerald					FALSE	gerald	
3747	FALSE		Richard		de North			FALSE	richard	de north
3748	FALSE		Witsus					FALSE	witsus	
3749	FALSE		Sotriz					FALSE	sotriz	
3750	FALSE		Turbertus					FALSE	turbertus	
3751	FALSE		Martin					FALSE	martin	
3752	FALSE		Gilbert			clerk		FALSE	gilbert	
3753	FALSE		Robert		de Braose			FALSE	robert	de braose
3754	FALSE		Anketill		son of Geoffrey			FALSE	anketill	son of geoffrey
3755	FALSE		William		de Lacinghis			FALSE	william	de lacinghis
3756	FALSE		Ralph		de Vimonasterio			FALSE	ralph	de vimonasterio
3757	FALSE		Ralph		de Penebruge			FALSE	ralph	de penebruge
3758	FALSE		Thurstan		Fleming			FALSE	thurstan	fleming
3759	FALSE		Gilbert		de St Ouen			FALSE	gilbert	de st ouen
3760	FALSE		Ralph		de Gournay			FALSE	ralph	de gournay
3761	FALSE		Ordwin					FALSE	ordwin	
3762	FALSE		Alvieth					FALSE	alvieth	
3763	FALSE		William		de Willecota			FALSE	william	de willecota
3764	FALSE		Ralph		son of Anketill			FALSE	ralph	son of anketill
3765	FALSE		Geoffrey		son of Odo			FALSE	geoffrey	son of odo
3766	FALSE		Helgirius		Campio			FALSE	helgirius	campio
3767	FALSE		Simon		de Cuntavilla			FALSE	simon	de cuntavilla
3768	FALSE		Ralph			cook		FALSE	ralph	
3769	FALSE		Roger		Bona Causa			FALSE	roger	bona causa
3770	FALSE		Waleran			man of Ingelram		FALSE	waleran	
3771	FALSE		Fulbelot					FALSE	fulbelot	
3772	FALSE		William		de Bec			FALSE	william	de bec
3773	FALSE		Robert		de Cundeio			FALSE	robert	de cundeio
3775	FALSE		Robert		de Gundavilla			FALSE	robert	de gundavilla
3776	FALSE		Serlo		de Aradunna			FALSE	serlo	de aradunna
3778	FALSE		William		son of Gerard			FALSE	william	son of gerard
3779	FALSE		Nigel		son of William			FALSE	nigel	son of william
3780	FALSE		Robert		Ghernet			FALSE	robert	ghernet
3781	FALSE		Geoffrey		de Meisnillo			FALSE	geoffrey	de meisnillo
3782	FALSE		Simon		de Courcy			FALSE	simon	de courcy
3783	FALSE		William		Palefridus			FALSE	william	palefridus
3784	FALSE		Robert		Lamartre			FALSE	robert	lamartre
3785	FALSE		Geoffrey		de Courville			FALSE	geoffrey	de courville
3786	FALSE		Walter		de Saint-Martin			FALSE	walter	de saint-martin
3787	FALSE		G.		de St Leger			FALSE	g.	de st leger
3788	FALSE		Petronilla			abbess of Fontevrault		FALSE	petronilla	
3789	FALSE		Honorius II			pope		FALSE	honorius ii	
3790	FALSE		Hildebert		of Lavardin	archbishop of Tours		FALSE	hildebert	of lavardin
3791	FALSE		William			bishop of Poitiers		FALSE	william	
3792	FALSE		Augard			prioress of Fontevrault		FALSE	augard	
3793	FALSE		Ralph		de la Haie			FALSE	ralph	de la haie
3794	FALSE		Hugh		de Boceio			FALSE	hugh	de boceio
3795	FALSE		Andrew		de Baldimento			FALSE	andrew	de baldimento
3796	FALSE		Alfred		son of Ilvingus			FALSE	alfred	son of ilvingus
3797	FALSE		Ivo		son of Forne			FALSE	ivo	son of forne
3798	FALSE		Ralph		son of Ulviet			FALSE	ralph	son of ulviet
3799	FALSE		Forne					FALSE	forne	
3801	FALSE		Warin		parvus			FALSE	warin	parvus
3802	FALSE		William		Graindorge			FALSE	william	graindorge
3803	FALSE		G					FALSE	g	
3804	FALSE		Geoffrey		nephew of	"Gilbert, abbot of Colchester"		FALSE	geoffrey	nephew of
3806	FALSE		Foucher			sheriff of Surrey		FALSE	foucher	
3807	FALSE		Ansbold			"abbot of St Peter's, Gent"		FALSE	ansbold	
3808	FALSE		Robert		son of Ralph			FALSE	robert	son of ralph
3809	FALSE		Gilbert		de Meinil			FALSE	gilbert	de meinil
3810	FALSE		Bishop of Chester		unidentified	temp. Henry I		FALSE	bishop of chester	unidentified
3811	FALSE		Ralph		de Meinil			FALSE	ralph	de meinil
3812	FALSE		Harding		of Wilton			FALSE	harding	of wilton
3813	FALSE		Ine			king of Wessex		FALSE	ine	
3814	FALSE		Edmund			king		FALSE	edmund	
3815	FALSE		Robert		de Caudon'			FALSE	robert	de caudon'
3816	FALSE		Hasculf		de St James			FALSE	hasculf	de st james
3817	FALSE		Alan		de St James			FALSE	alan	de st james
3818	FALSE		Bishop of Lincoln		unidentified	temp. Henry I		FALSE	bishop of lincoln	unidentified
3819	FALSE		William		de Baudemont			FALSE	william	de baudemont
3820	FALSE		Henry		son of Humfrey			FALSE	henry	son of humfrey
3821	TRUE		"Gloucester,"		St Oswald's			FALSE	"gloucester,"	saint oswald's
3822	FALSE		Richard		of Ilchester	"bishop of Winchester, 1174-1188"		FALSE	richard	of ilchester
3823	FALSE		Odo			monk of Gloucester		FALSE	odo	
3824	FALSE		Hugh			monk of Gloucester		FALSE	hugh	
3825	FALSE		Herbert		of Gloucester			FALSE	herbert	of gloucester
3826	FALSE		Girmund			abbot of Winchcombe		FALSE	girmund	
3827	FALSE		William		de Bulleya			FALSE	william	de bulleya
3829	FALSE		Robert		of Beckford			FALSE	robert	of beckford
3830	FALSE		Uhtred		Welshman			FALSE	uhtred	welshman
3831	FALSE		Blaganeret		Welshman			FALSE	blaganeret	welshman
3832	FALSE		Ranulf		de Baschevilla			FALSE	ranulf	de baschevilla
3833	FALSE		Alfred		de Bernavale			FALSE	alfred	de bernavale
3834	FALSE		Robert		Oil de Larun			FALSE	robert	oil de larun
3835	FALSE		Hugh		de Loventon			FALSE	hugh	de loventon
3836	FALSE		Laurence					FALSE	laurence	
3837	FALSE		Drogo			witness at Gloucester 1113		FALSE	drogo	
3838	FALSE		Iereuered					FALSE	iereuered	
3839	FALSE		Adeliza			sheriffess		FALSE	adeliza	
3840	FALSE		Walter		son of Adeliza			FALSE	walter	son of adeliza
3841	FALSE		Robert			reeve		FALSE	robert	
3842	FALSE		Revellus		Barbatus			FALSE	revellus	barbatus
3843	FALSE		William		Godeman	abbot of Gloucester		FALSE	william	godeman
3844	FALSE		Gilbert		de Miners			FALSE	gilbert	de miners
3845	FALSE		Urban			bishop of Llandaff		FALSE	urban	
