act ID	person name ID	name-role	name sequence	name query indicator
1650	1271	W	4	FALSE
1650	1316	R	2	FALSE
1650	1332	W	1	FALSE
1650	3170	W	13	FALSE
1650	3171	W	15	FALSE
1651	2	R	1	FALSE
1651	20	W	49	FALSE
1651	27	R	4	FALSE
1651	50	W	51	FALSE
1651	60	W	6	FALSE
1651	63	W	4	FALSE
1651	64	W	10	FALSE
1651	78	W	39	FALSE
1651	99	W	48	FALSE
1651	110	W	2	FALSE
1651	142	W	50	FALSE
1651	180	W	43	FALSE
1651	263	R	3	FALSE
1651	291	W	20	FALSE
1651	309	W	19	FALSE
1651	320	W	60	FALSE
1651	427	W	47	FALSE
1651	462	R	2	FALSE
1651	518	W	59	FALSE
1651	618	W	17	FALSE
1651	644	W	56	FALSE
1651	652	W	16	FALSE
1651	732	W	11	FALSE
1651	976	W	55	FALSE
1651	983	W	9	FALSE
1651	988	W	7	FALSE
1651	1119	W	13	FALSE
1651	1128	B	0	FALSE
1651	1134	W	5	FALSE
1651	1145	W	21	FALSE
1651	1161	W	8	FALSE
1651	1163	W	12	FALSE
1651	1172	W	65	FALSE
1651	1187	W	45	FALSE
1651	1224	W	67	FALSE
1651	1231	W	29	FALSE
1651	1235	W	57	FALSE
1651	1271	W	3	FALSE
1651	1278	W	44	FALSE
1651	1285	W	64	FALSE
1651	1316	W	62	FALSE
1651	1343	W	18	FALSE
1651	1398	W	42	FALSE
1651	1469	W	26	FALSE
1651	1520	W	46	FALSE
1651	1587	W	41	FALSE
1651	1592	W	66	FALSE
1651	1666	R	5	FALSE
1651	1666	W	1	FALSE
1651	2147	W	38	FALSE
1651	2413	W	27	FALSE
1651	3011	W	52	FALSE
1651	3028	W	32	FALSE
1651	3171	W	61	FALSE
1651	3172	W	14	FALSE
1651	3173	W	15	FALSE
1651	3174	W	22	FALSE
1651	3175	W	23	FALSE
1651	3176	W	24	FALSE
1651	3177	W	25	FALSE
1651	3178	W	28	FALSE
1651	3179	W	30	FALSE
1651	3180	W	31	FALSE
1651	3181	W	33	FALSE
1651	3182	W	34	FALSE
1651	3183	W	35	FALSE
1651	3184	W	36	FALSE
1651	3185	W	37	FALSE
1651	3187	W	40	FALSE
1651	3188	W	53	FALSE
1651	3189	W	54	FALSE
1651	3190	W	58	FALSE
1651	3191	W	63	FALSE
1652	60	A	7	FALSE
1652	63	A	3	FALSE
1652	63	W	1	FALSE
1652	64	A	8	FALSE
1652	99	A	12	FALSE
1652	99	W	5	FALSE
1652	110	A	1	FALSE
1652	180	W	4	FALSE
1652	243	W	6	FALSE
1652	263	A	14	FALSE
1652	333	W	9	FALSE
1652	427	A	11	FALSE
1652	732	A	5	FALSE
1652	732	W	3	FALSE
1652	983	A	9	FALSE
1652	988	A	4	FALSE
1652	988	W	2	FALSE
1652	1128	B	0	FALSE
1652	1149	W	8	FALSE
1652	1161	A	6	FALSE
1652	1271	A	2	FALSE
1652	1285	A	13	FALSE
1652	1285	W	7	FALSE
1652	3192	A	10	FALSE
1653	50	W	15	FALSE
1653	263	R	2	FALSE
1653	265	W	19	FALSE
1653	462	R	1	FALSE
1653	561	W	16	FALSE
1653	988	W	5	FALSE
1653	1128	B	0	FALSE
1653	1134	W	3	FALSE
1653	1162	W	7	FALSE
1653	1187	W	13	FALSE
1653	1231	W	2	FALSE
1653	1332	R	3	FALSE
1653	1469	W	1	FALSE
1653	1511	W	11	FALSE
1653	1666	R	4	FALSE
1653	2142	W	18	FALSE
1653	2413	W	12	FALSE
1653	3061	W	8	FALSE
1653	3075	W	4	FALSE
1653	3079	W	17	FALSE
1653	3095	W	9	FALSE
1653	3178	W	10	FALSE
1653	3193	W	6	FALSE
1653	3194	W	14	FALSE
1654	263	A	2	FALSE
1654	1128	B	0	FALSE
1654	1469	A	1	FALSE
1654	2640	W	1	FALSE
1654	3195	A	3	FALSE
1654	3196	R	1	FALSE
1654	3197	R	2	FALSE
1654	3198	R	3	FALSE
1654	3199	R	4	FALSE
1654	3200	R	5	FALSE
1655	1128	B	1	FALSE
1655	1469	W	1	FALSE
1655	1530	R	1	FALSE
1655	1531	R	2	FALSE
1655	3117	R	3	FALSE
1655	3201	A	1	FALSE
1655	3203	R	4	FALSE
1656	318	A	1	FALSE
1656	617	W	1	FALSE
1656	1128	B	0	FALSE
1656	3117	A	2	FALSE
1657	318	P	1	FALSE
1657	1128	B	0	FALSE
1657	1469	W	1	FALSE
1658	1128	B	0	FALSE
1658	1365	W	1	FALSE
1659	1119	R	2	FALSE
1659	1128	B	1	FALSE
1659	1332	R	3	FALSE
1659	1365	W	4	FALSE
1659	1472	W	6	FALSE
1659	1494	W	5	FALSE
1659	1559	W	3	FALSE
1659	1780	W	1	FALSE
1659	1802	W	2	FALSE
1659	2276	W	7	FALSE
1659	3204	A	1	FALSE
1659	3205	R	1	FALSE
1660	263	R	30	FALSE
1660	1128	B	10	FALSE
1660	1149	W	50	FALSE
1660	1365	W	30	FALSE
1660	1494	W	40	FALSE
1660	1559	W	60	FALSE
1660	1780	W	10	FALSE
1660	1802	W	20	FALSE
1660	3205	R	10	FALSE
1660	3206	R	20	FALSE
1661	20	W	3	FALSE
1661	41	B	0	FALSE
1661	988	W	1	FALSE
1661	3207	W	2	FALSE
1662	41	B	0	FALSE
1662	3208	A	1	FALSE
1663	41	B	0	FALSE
1663	45	R	1	FALSE
1663	2282	A	2	FALSE
1663	3209	A	1	FALSE
1664	2	R	1	FALSE
1664	41	B	0	FALSE
1664	243	W	2	FALSE
1664	2282	A	2	FALSE
1664	3028	W	1	FALSE
1664	3209	A	1	FALSE
1665	2	R	2	FALSE
1665	41	B	0	FALSE
1665	462	R	3	FALSE
1665	1224	W	2	FALSE
1665	3028	W	1	FALSE
1665	3210	A	1	FALSE
1665	3211	R	1	FALSE
1666	41	B	0	FALSE
1666	462	R	1	FALSE
1666	1134	W	1	FALSE
1666	1398	W	3	FALSE
1666	1469	W	2	FALSE
1666	1520	W	4	FALSE
1666	3190	W	5	FALSE
1667	41	B	0	FALSE
1667	3212	W	1	FALSE
1668	2	R	1	FALSE
1668	41	B	0	FALSE
1668	142	W	2	FALSE
1668	462	R	2	FALSE
1668	1171	W	3	FALSE
1668	1469	W	1	FALSE
1668	2282	A	2	FALSE
1668	3210	A	1	FALSE
1669	41	B	0	FALSE
1669	110	W	1	FALSE
1669	1469	W	2	FALSE
1670	41	B	0	FALSE
1670	2282	A	1	FALSE
1671	2	R	1	FALSE
1671	41	B	0	FALSE
1671	1163	A	1	FALSE
1671	1523	W	1	FALSE
1672	41	B	0	FALSE
1672	1469	W	1	FALSE
1672	1523	W	2	FALSE
1672	3210	R	3	FALSE
1672	3213	R	1	FALSE
1672	3214	R	2	FALSE
1673	41	B	0	FALSE
1673	1504	W	1	FALSE
1674	20	W	2	FALSE
1674	41	B	0	FALSE
1674	1163	A	1	FALSE
1674	1365	W	3	FALSE
1674	1469	W	1	FALSE
1674	3210	R	1	FALSE
1674	3215	R	2	FALSE
1674	3216	R	3	FALSE
1674	3217	R	4	FALSE
1674	3218	R	5	FALSE
1674	3219	R	6	FALSE
1675	41	B	0	FALSE
1675	988	W	1	FALSE
1675	1163	A	1	FALSE
1675	3061	W	2	FALSE
1675	3215	R	1	FALSE
1675	3220	R	2	FALSE
1676	41	B	0	FALSE
1676	1163	A	1	FALSE
1676	1469	W	1	FALSE
1676	3101	W	2	FALSE
1676	3221	A	2	FALSE
1677	41	B	0	FALSE
1677	617	W	3	FALSE
1677	1469	W	1	FALSE
1677	3061	W	2	FALSE
1678	41	B	0	FALSE
1678	462	R	1	FALSE
1678	1156	A	4	FALSE
1678	1385	A	1	FALSE
1678	1469	W	1	FALSE
1678	1520	W	2	FALSE
1678	3222	A	2	FALSE
1678	3223	A	3	FALSE
1679	2	R	1	FALSE
1679	41	B	0	FALSE
1679	1469	W	2	FALSE
1679	3018	W	3	FALSE
1679	3109	W	1	FALSE
1680	2	R	1	FALSE
1680	41	B	0	FALSE
1680	1469	W	1	FALSE
1681	41	B	0	FALSE
1681	1778	W	2	FALSE
1681	3224	W	1	FALSE
1682	41	B	0	FALSE
1682	50	W	2	FALSE
1682	820	A	2	FALSE
1682	1163	A	1	FALSE
1682	1469	W	1	FALSE
1683	41	B	0	FALSE
1683	462	R	1	FALSE
1683	3018	R	2	FALSE
1683	3222	A	2	FALSE
1683	3225	A	1	FALSE
1684	2	R	2	FALSE
1684	41	B	0	FALSE
1684	462	R	1	FALSE
1684	1405	W	2	FALSE
1684	1522	W	1	FALSE
1685	41	B	0	FALSE
1685	1365	W	5	FALSE
1685	1456	A	1	FALSE
1685	1469	W	2	FALSE
1685	1502	W	1	FALSE
1685	1511	R	1	FALSE
1685	1523	A	2	FALSE
1685	1523	W	4	FALSE
1685	1780	W	3	FALSE
1685	3227	R	2	FALSE
1686	41	B	0	FALSE
1686	1365	W	4	FALSE
1686	1469	W	2	FALSE
1686	1502	W	1	FALSE
1686	1508	A	1	FALSE
1686	1511	R	1	FALSE
1686	1523	W	5	FALSE
1686	1780	W	3	FALSE
1686	3226	A	2	FALSE
1686	3227	R	2	FALSE
1687	41	B	0	FALSE
1687	3228	R	1	FALSE
1688	41	B	0	FALSE
1688	50	W	1	FALSE
1688	1607	A	2	FALSE
1688	1778	A	1	FALSE
1689	2	R	2	FALSE
1689	41	B	0	FALSE
1689	462	R	3	FALSE
1689	2282	A	1	FALSE
1689	3230	R	1	FALSE
1690	41	B	0	FALSE
1690	1494	A	1	FALSE
1690	3225	R	1	FALSE
1691	2	R	1	FALSE
1691	41	B	0	FALSE
1691	1497	W	1	FALSE
1691	1508	A	1	FALSE
1691	1522	W	2	FALSE
1692	41	B	0	FALSE
1692	1494	A	1	FALSE
1692	1497	W	1	FALSE
1692	1522	W	2	FALSE
1693	41	B	0	FALSE
1693	1780	W	1	FALSE
1694	2	R	1	FALSE
1694	41	B	0	FALSE
1694	1469	W	1	FALSE
1694	1494	W	2	FALSE
1695	2	R	1	FALSE
1695	41	B	0	FALSE
1695	1469	W	1	FALSE
1695	1778	A	1	FALSE
1696	41	B	0	FALSE
1696	1469	W	1	FALSE
1697	41	B	0	FALSE
1697	1405	W	2	FALSE
1697	1472	W	1	FALSE
1697	3231	R	1	FALSE
1697	3232	R	2	FALSE
1698	2	R	1	FALSE
1698	41	B	0	FALSE
1699	2	R	2	FALSE
1699	41	B	0	FALSE
1699	462	R	3	FALSE
1699	3233	R	1	FALSE
1700	2	R	1	FALSE
1700	27	R	2	FALSE
1700	41	B	0	FALSE
1700	45	R	3	FALSE
1700	188	R	4	FALSE
1700	462	R	5	FALSE
1700	1268	W	6	FALSE
1700	1469	A	2	FALSE
1700	1497	W	4	FALSE
1700	1502	A	1	FALSE
1700	1502	W	1	FALSE
1700	1508	A	3	FALSE
1700	1508	W	2	FALSE
1700	1511	W	3	FALSE
1700	1520	W	5	FALSE
1701	2	R	1	FALSE
1701	50	A	1	FALSE
1701	462	R	2	FALSE
1701	1398	W	1	FALSE
1701	3234	B	0	FALSE
1702	66	B	0	FALSE
1702	67	R	2	FALSE
1702	1469	W	1	FALSE
1702	2056	A	1	FALSE
1702	2437	A	2	FALSE
1702	2439	R	1	FALSE
1702	3235	A	3	FALSE
1703	2	R	1	FALSE
1703	66	B	0	FALSE
1703	67	R	3	FALSE
1703	462	R	2	FALSE
1703	1497	A	2	FALSE
1703	1802	W	1	FALSE
1703	2056	A	1	FALSE
1703	2227	W	2	FALSE
1703	3164	A	4	FALSE
1703	3236	A	3	FALSE
1704	66	B	0	FALSE
1704	2048	A	1	FALSE
1704	3237	A	2	FALSE
1704	3238	A	3	FALSE
1704	3239	W	1	FALSE
1705	66	B	0	FALSE
1705	1365	R	4	FALSE
1705	1497	W	1	FALSE
1705	3240	R	1	FALSE
1705	3241	R	2	FALSE
1705	3242	R	3	FALSE
1707	1511	W	1	FALSE
1707	1557	B	0	FALSE
1707	2640	W	2	FALSE
1707	3190	W	3	FALSE
1708	195	W	11	FALSE
1708	416	W	16	FALSE
1708	1399	W	10	FALSE
1708	1400	W	9	FALSE
1708	1457	W	14	FALSE
1708	1497	W	7	FALSE
1708	1507	W	6	FALSE
1708	1513	W	3	FALSE
1708	1514	W	4	FALSE
1708	1520	W	8	FALSE
1708	1562	W	13	FALSE
1708	1635	W	18	FALSE
1708	1756	W	1	FALSE
1708	1802	W	5	FALSE
1708	2009	W	17	FALSE
1708	2056	W	2	FALSE
1708	2635	W	12	FALSE
1708	3164	W	15	FALSE
1708	3243	B	1	FALSE
1708	3244	W	19	FALSE
1708	3245	W	20	FALSE
1708	3246	W	21	FALSE
1708	3247	W	22	FALSE
1708	3248	W	23	FALSE
1708	3249	W	24	FALSE
1708	3250	W	25	FALSE
1708	3251	W	26	FALSE
1709	1400	R	2	FALSE
1709	1400	W	1	FALSE
1709	1756	A	1	FALSE
1709	2056	A	2	FALSE
1709	2303	W	2	FALSE
1709	3164	A	3	FALSE
1709	3243	B	0	FALSE
1709	3252	R	1	FALSE
1710	340	R	1	FALSE
1710	343	W	7	FALSE
1710	352	B	0	FALSE
1710	476	R	4	FALSE
1710	613	W	3	FALSE
1710	1332	R	3	FALSE
1710	1398	W	4	FALSE
1710	1587	W	5	FALSE
1710	3210	W	6	FALSE
1710	3253	R	2	FALSE
1710	3254	W	1	FALSE
1710	3255	W	2	FALSE
1710	3256	W	8	FALSE
1710	3257	W	9	FALSE
1711	2	R	2	FALSE
1711	78	R	3	FALSE
1711	180	W	3	FALSE
1711	352	B	0	FALSE
1711	1231	W	1	FALSE
1711	1398	W	2	FALSE
1711	3253	R	1	FALSE
1712	2	R	3	FALSE
1712	27	R	4	FALSE
1712	77	R	6	FALSE
1712	180	R	9	FALSE
1712	352	B	0	FALSE
1712	1332	R	2	FALSE
1712	1398	R	1	FALSE
1712	1666	R	5	FALSE
1712	3258	R	7	FALSE
1712	3259	R	8	FALSE
1712	3260	R	10	FALSE
1713	2	R	6	FALSE
1713	179	R	2	FALSE
1713	352	B	0	FALSE
1713	412	R	4	FALSE
1713	1332	R	7	FALSE
1713	1746	R	3	FALSE
1713	3261	R	5	FALSE
1714	2	R	3	FALSE
1714	27	R	4	FALSE
1714	318	W	6	FALSE
1714	352	B	0	FALSE
1714	988	W	2	FALSE
1714	1149	W	5	FALSE
1714	1469	W	3	FALSE
1714	1666	R	2	FALSE
1714	3018	W	8	FALSE
1714	3061	W	4	FALSE
1714	3101	W	7	FALSE
1714	3108	R	5	FALSE
1714	3108	W	1	FALSE
1714	3262	R	1	FALSE
1715	147	A	1	FALSE
1715	352	B	0	FALSE
1715	3263	R	1	FALSE
1716	352	B	0	FALSE
1716	3109	W	1	FALSE
1716	3126	A	1	FALSE
1716	3264	W	2	FALSE
1717	352	B	0	FALSE
1717	617	W	2	FALSE
1717	1332	R	3	FALSE
1717	1399	R	1	FALSE
1717	1400	W	1	FALSE
1717	2640	W	3	FALSE
1717	3079	W	4	FALSE
1717	3246	W	5	FALSE
1717	3248	W	6	FALSE
1717	3265	R	2	FALSE
1717	3266	W	7	FALSE
1717	3267	W	8	FALSE
1718	352	B	0	FALSE
1718	1332	R	6	FALSE
1718	1398	R	4	FALSE
1718	1399	R	2	FALSE
1718	1400	R	3	FALSE
1718	3268	R	1	FALSE
1718	3269	R	5	FALSE
1719	258	R	1	FALSE
1719	352	B	0	FALSE
1719	518	W	7	FALSE
1719	1134	W	3	FALSE
1719	1332	R	2	FALSE
1719	1332	W	1	FALSE
1719	1399	W	10	FALSE
1719	1400	W	9	FALSE
1719	1469	W	4	FALSE
1719	1746	W	8	FALSE
1719	1808	W	2	FALSE
1719	3061	W	5	FALSE
1719	3072	W	6	FALSE
1720	352	B	0	FALSE
1721	352	B	0	FALSE
1721	1802	W	1	FALSE
1722	195	W	5	FALSE
1722	265	R	2	FALSE
1722	352	B	0	FALSE
1722	617	W	9	FALSE
1722	1149	W	8	FALSE
1722	1332	R	5	FALSE
1722	1379	R	1	FALSE
1722	1399	W	6	FALSE
1722	1471	W	13	FALSE
1722	1504	W	1	FALSE
1722	1511	W	3	FALSE
1722	1513	W	2	FALSE
1722	1780	W	4	FALSE
1722	2009	W	10	FALSE
1722	2227	W	11	FALSE
1722	2640	W	7	FALSE
1722	2739	R	3	FALSE
1722	3126	A	1	FALSE
1722	3169	R	4	FALSE
1722	3255	A	2	FALSE
1722	3270	W	12	FALSE
1723	2	R	1	FALSE
1723	352	B	1	FALSE
1723	416	W	6	FALSE
1723	1365	W	7	FALSE
1723	1457	W	5	FALSE
1723	1497	W	4	FALSE
1723	1513	W	2	FALSE
1723	1559	W	8	FALSE
1723	1562	R	3	FALSE
1723	1613	R	4	FALSE
1723	1666	R	2	FALSE
1723	1756	W	1	FALSE
1723	1802	W	3	FALSE
1723	2303	W	9	FALSE
1724	352	B	0	FALSE
1725	352	B	0	FALSE
1726	265	R	1	FALSE
1726	352	B	0	FALSE
1726	1802	W	1	FALSE
1726	2303	W	2	FALSE
1726	3226	W	3	FALSE
1726	3271	A	1	FALSE
1727	352	B	0	FALSE
1727	1802	W	1	FALSE
1728	1597	B	0	FALSE
1729	1597	B	0	FALSE
1730	1597	B	0	FALSE
1731	1597	B	0	FALSE
1732	180	W	1	FALSE
1732	320	W	3	FALSE
1732	1169	A	1	FALSE
1732	1223	B	0	FALSE
1732	1303	W	2	FALSE
1732	1336	R	1	FALSE
1733	258	R	4	FALSE
1733	988	W	1	FALSE
1733	1134	A	1	FALSE
1733	1134	R	3	FALSE
1733	1223	B	0	FALSE
1733	1520	A	2	FALSE
1733	1765	R	5	FALSE
1733	3272	A	3	FALSE
1733	3273	R	1	FALSE
1733	3274	R	2	FALSE
1734	1223	B	0	FALSE
1734	1224	W	2	FALSE
1734	3016	R	2	FALSE
1734	3028	W	1	FALSE
1734	3274	R	1	FALSE
1734	3275	A	1	FALSE
1734	3276	A	2	FALSE
1735	988	W	1	FALSE
1735	1132	R	1	FALSE
1735	1134	A	1	FALSE
1735	1223	B	0	FALSE
1735	3028	W	2	FALSE
1735	3168	A	2	FALSE
1736	20	W	3	FALSE
1736	50	W	4	FALSE
1736	1134	A	1	FALSE
1736	1149	W	5	FALSE
1736	1223	B	0	FALSE
1736	1231	W	2	FALSE
1736	3028	W	1	FALSE
1736	3275	A	2	FALSE
1736	3275	W	6	FALSE
1737	2	R	1	FALSE
1737	20	W	3	FALSE
1737	27	R	2	FALSE
1737	50	W	4	FALSE
1737	243	W	6	FALSE
1737	320	R	8	FALSE
1737	462	R	3	FALSE
1737	988	R	4	FALSE
1737	1149	W	5	FALSE
1737	1223	B	0	FALSE
1737	1224	R	10	FALSE
1737	1332	W	1	FALSE
1737	1336	R	6	FALSE
1737	1587	R	13	FALSE
1737	1666	W	2	FALSE
1737	3274	R	11	FALSE
1737	3277	R	5	FALSE
1737	3278	R	7	FALSE
1737	3279	R	9	FALSE
1737	3280	R	12	FALSE
1737	3281	W	7	FALSE
1739	263	A	1	FALSE
1739	1223	B	0	FALSE
1739	1224	W	1	FALSE
1739	1285	A	2	FALSE
1739	1285	W	2	FALSE
1739	3279	R	1	FALSE
1739	3282	W	3	FALSE
1740	20	W	5	FALSE
1740	180	W	4	FALSE
1740	988	W	1	FALSE
1740	1119	W	2	FALSE
1740	1223	B	0	FALSE
1740	1398	W	3	FALSE
1741	20	W	1	FALSE
1741	50	A	2	FALSE
1741	50	W	2	FALSE
1741	265	W	4	FALSE
1741	1149	W	3	FALSE
1741	1223	B	0	FALSE
1741	1504	R	1	FALSE
1741	3109	A	1	FALSE
1742	617	W	2	FALSE
1742	1134	A	1	FALSE
1742	1223	B	0	FALSE
1742	3061	W	1	FALSE
1742	3168	A	2	FALSE
1743	1223	B	0	FALSE
1743	1365	W	1	FALSE
1743	1472	W	2	FALSE
1744	50	W	6	FALSE
1744	320	R	9	FALSE
1744	1149	W	7	FALSE
1744	1223	B	0	FALSE
1744	1332	R	10	FALSE
1744	1336	R	7	FALSE
1744	1398	W	5	FALSE
1744	1456	W	2	FALSE
1744	1497	W	3	FALSE
1744	1502	W	1	FALSE
1744	1516	W	4	FALSE
1744	1666	R	1	FALSE
1744	2314	R	3	FALSE
1744	3171	R	5	FALSE
1744	3278	R	8	FALSE
1744	3283	R	2	FALSE
1744	3284	R	4	FALSE
1744	3285	R	6	FALSE
1746	2262	B	0	FALSE
1747	1956	R	1	FALSE
1747	2056	R	2	FALSE
1747	2262	B	0	FALSE
1747	3164	R	3	FALSE
1748	1398	W	2	FALSE
1748	1504	R	1	FALSE
1748	3061	W	1	FALSE
1748	3286	B	0	FALSE
1749	2	R	2	FALSE
1749	12	R	1	FALSE
1749	132	B	0	FALSE
1749	142	W	2	FALSE
1749	1159	A	2	FALSE
1749	1271	A	1	FALSE
1749	3028	W	1	FALSE
1749	3178	P	1	FALSE
1750	2	R	2	FALSE
1750	12	R	1	FALSE
1750	132	B	0	FALSE
1750	1159	A	1	FALSE
1750	1398	W	1	FALSE
1751	2	R	2	FALSE
1751	12	R	1	FALSE
1751	132	B	0	FALSE
1751	1159	A	1	FALSE
1751	1398	W	2	FALSE
1751	3061	W	1	FALSE
1751	3287	A	2	FALSE
1752	132	B	0	FALSE
1752	617	W	2	FALSE
1752	988	W	1	FALSE
1752	1504	R	1	FALSE
1753	2	R	1	FALSE
1753	132	B	0	FALSE
1753	462	R	2	FALSE
1753	3288	A	1	FALSE
1753	3289	W	1	FALSE
1754	2	R	2	FALSE
1754	12	R	1	FALSE
1754	132	B	0	FALSE
1754	462	R	3	FALSE
1754	1473	A	1	FALSE
1754	1780	W	1	FALSE
1754	1907	A	2	FALSE
1755	2	R	2	FALSE
1755	27	R	4	FALSE
1755	50	W	25	FALSE
1755	63	W	4	FALSE
1755	110	W	2	FALSE
1755	149	R	1	FALSE
1755	149	W	24	FALSE
1755	180	W	21	FALSE
1755	244	R	9	FALSE
1755	265	W	38	FALSE
1755	324	W	28	FALSE
1755	380	R	8	FALSE
1755	462	R	3	FALSE
1755	615	R	7	FALSE
1755	617	W	27	FALSE
1755	652	W	12	FALSE
1755	732	W	10	FALSE
1755	983	W	8	FALSE
1755	988	W	7	FALSE
1755	1119	W	11	FALSE
1755	1149	W	26	FALSE
1755	1162	W	9	FALSE
1755	1187	W	19	FALSE
1755	1224	W	40	FALSE
1755	1231	W	5	FALSE
1755	1271	W	3	FALSE
1755	1332	R	13	FALSE
1755	1398	W	18	FALSE
1755	1513	W	39	FALSE
1755	1648	B	1	FALSE
1755	1650	R	12	FALSE
1755	1651	R	11	FALSE
1755	1666	R	5	FALSE
1755	1666	W	1	FALSE
1755	2113	W	32	FALSE
1755	2153	W	34	FALSE
1755	2739	W	41	FALSE
1755	3008	W	14	FALSE
1755	3033	W	30	FALSE
1755	3038	W	33	FALSE
1755	3061	W	23	FALSE
1755	3067	W	37	FALSE
1755	3109	W	6	FALSE
1755	3111	W	20	FALSE
1755	3169	W	36	FALSE
1755	3174	W	16	FALSE
1755	3190	W	29	FALSE
1755	3224	W	13	FALSE
1755	3290	R	6	FALSE
1755	3291	R	10	FALSE
1755	3292	W	15	FALSE
1755	3293	W	17	FALSE
1755	3294	W	22	FALSE
1755	3296	W	31	FALSE
1755	3297	W	35	FALSE
1756	110	W	1	FALSE
1756	142	A	2	FALSE
1756	983	A	1	FALSE
1756	1648	B	0	FALSE
1756	3061	W	2	FALSE
1757	2	R	3	FALSE
1757	149	R	2	FALSE
1757	272	A	2	FALSE
1757	561	W	3	FALSE
1757	983	A	1	FALSE
1757	983	R	1	FALSE
1757	1149	W	4	FALSE
1757	1235	W	6	FALSE
1757	1469	W	1	FALSE
1757	1520	W	2	FALSE
1757	1648	B	0	FALSE
1757	2360	W	8	FALSE
1757	3067	W	7	FALSE
1757	3190	W	5	FALSE
1758	1231	W	1	FALSE
1758	1648	B	0	FALSE
1759	617	W	1	FALSE
1759	1385	A	1	FALSE
1759	1648	B	0	FALSE
1759	3222	A	2	FALSE
1760	617	W	1	FALSE
1760	1648	B	0	FALSE
1760	1651	R	1	FALSE
1760	3225	A	1	FALSE
1761	149	R	2	FALSE
1761	617	W	1	FALSE
1761	1648	B	0	FALSE
1761	1651	R	3	FALSE
1761	3225	A	1	FALSE
1761	3298	R	1	FALSE
1762	1385	A	1	FALSE
1762	1648	B	0	FALSE
1762	1651	R	1	FALSE
1762	3051	W	1	FALSE
1762	3299	R	2	FALSE
1762	3300	R	3	FALSE
1762	3301	R	4	FALSE
1764	2	R	1	FALSE
1764	142	A	1	FALSE
1764	321	R	3	FALSE
1764	462	R	2	FALSE
1764	1159	A	2	FALSE
1764	1652	B	0	FALSE
1764	3302	A	3	FALSE
1764	3303	W	1	FALSE
1765	99	W	1	FALSE
1765	321	R	1	FALSE
1765	1262	A	2	FALSE
1765	1652	B	0	FALSE
1765	3028	W	2	FALSE
1765	3302	A	3	FALSE
1765	3304	A	1	FALSE
1766	324	W	1	FALSE
1766	631	R	1	FALSE
1766	1159	A	2	FALSE
1766	1271	A	1	FALSE
1766	1652	B	0	FALSE
1766	3305	A	3	FALSE
1766	3306	P	1	FALSE
1767	324	W	1	FALSE
1767	1159	A	2	FALSE
1767	1271	A	1	FALSE
1767	1652	B	0	FALSE
1767	3305	A	3	FALSE
1767	3306	P	1	FALSE
1768	23	R	1	FALSE
1768	1271	R	2	FALSE
1768	1652	B	0	FALSE
1768	2147	A	1	FALSE
1768	3061	W	1	FALSE
1769	23	R	1	FALSE
1769	1271	R	2	FALSE
1769	1652	B	0	FALSE
1769	3061	W	1	FALSE
1769	3307	A	1	FALSE
1770	321	R	1	FALSE
1770	988	A	1	FALSE
1770	1652	B	0	FALSE
1770	3308	A	2	FALSE
1771	1652	B	0	FALSE
1771	3309	A	1	FALSE
1771	3310	W	1	FALSE
1772	2	R	1	FALSE
1772	27	R	2	FALSE
1772	312	W	8	FALSE
1772	892	R	58	FALSE
1772	1144	R	48	FALSE
1772	1332	W	1	FALSE
1772	1694	B	0	FALSE
1772	2056	W	3	FALSE
1772	2635	R	59	FALSE
1772	2635	W	6	FALSE
1772	2640	R	57	FALSE
1772	2640	W	5	FALSE
1772	3075	R	63	FALSE
1772	3126	W	2	FALSE
1772	3311	R	3	FALSE
1772	3312	R	4	FALSE
1772	3313	R	5	FALSE
1772	3314	R	6	FALSE
1772	3315	R	7	FALSE
1772	3316	R	8	FALSE
1772	3317	R	9	FALSE
1772	3318	R	10	FALSE
1772	3319	R	11	FALSE
1772	3320	R	12	FALSE
1772	3321	R	13	FALSE
1772	3322	R	14	FALSE
1772	3323	R	15	FALSE
1772	3324	R	16	FALSE
1772	3325	R	17	FALSE
1772	3326	R	18	FALSE
1772	3327	R	19	FALSE
1772	3328	R	20	FALSE
1772	3329	R	21	FALSE
1772	3330	R	22	FALSE
1772	3331	R	23	FALSE
1772	3332	R	24	FALSE
1772	3333	R	25	FALSE
1772	3334	R	26	FALSE
1772	3335	R	27	FALSE
1772	3336	R	28	FALSE
1772	3337	R	29	FALSE
1772	3338	R	30	FALSE
1772	3339	R	31	FALSE
1772	3340	R	32	FALSE
1772	3341	R	33	FALSE
1772	3341	W	7	FALSE
1772	3342	R	34	FALSE
1772	3343	R	35	FALSE
1772	3344	R	36	FALSE
1772	3345	R	37	FALSE
1772	3346	R	38	FALSE
1772	3347	R	39	FALSE
1772	3348	R	40	FALSE
1772	3349	R	41	FALSE
1772	3350	R	42	FALSE
1772	3351	R	43	FALSE
1772	3352	R	44	FALSE
1772	3353	R	45	FALSE
1772	3354	R	46	FALSE
1772	3355	R	47	FALSE
1772	3356	R	49	FALSE
1772	3357	R	50	FALSE
1772	3358	R	51	FALSE
1772	3359	R	52	FALSE
1772	3360	R	53	FALSE
1772	3361	R	54	FALSE
1772	3362	R	55	FALSE
1772	3363	R	56	FALSE
1772	3364	R	60	FALSE
